customer_id,signup_month,age,tenure_months,region,channel,plan,sessions_week,avg_session_min,notif_click_rate,support_tickets_3m,discount_pct_3m,late_payments_6m,auto_renew,churn
C101319,8,22,26,Center,app,Premium,7,9.61,0.052,0,0.0,0,0,0
C101320,20,65,62,West,web,Plus,6,10.62,0.225,0,0.029,1,0,0
C101321,20,30,65,North,store,Basic,3,5.11,0.264,0,0.119,1,0,0
C101322,7,52,5,North,app,Plus,5,19.31,0.331,0,0.288,0,1,0
C101323,22,33,15,West,app,Basic,5,14.25,0.0,2,0.0,1,1,0
C101324,6,28,45,North,app,Basic,6,11.99,0.068,1,0.0,0,1,0
C101325,7,27,18,East,web,Basic,3,11.32,0.214,0,0.147,0,0,0
C101326,18,58,11,North,store,Plus,5,9.99,0.239,1,0.16,0,1,0
C101327,18,21,63,East,app,Premium,3,18.29,0.223,0,0.081,0,0,0
C101328,11,63,66,Center,app,Basic,2,13.51,0.055,0,0.0,0,1,0
C101329,24,44,20,South,app,Basic,12,10.11,0.543,1,0.115,0,0,0
C101330,8,43,44,South,app,Premium,5,17.66,0.337,1,0.134,0,1,0
C101331,5,30,24,Center,app,Plus,3,16.91,0.246,0,0.0,0,1,0
C101332,15,38,11,South,app,Premium,5,17.23,0.105,0,0.066,0,1,0
C101333,12,60,63,South,web,Premium,6,11.1,0.0,0,0.148,1,0,0
C101334,8,68,1,North,app,Basic,4,13.32,0.119,0,0.172,0,0,0
C101335,15,70,23,West,store,Plus,7,11.86,0.076,0,0.19,0,0,0
C101336,13,53,4,East,web,Basic,2,19.59,0.08,0,0.277,0,0,0
C101337,7,33,71,North,web,Basic,6,18.51,0.25,0,0.0,0,0,0
C101338,10,22,38,Center,web,Plus,8,19.78,0.146,1,0.138,0,0,0
C101339,9,50,59,Center,app,Basic,5,14.33,0.215,0,0.154,1,1,0
C101340,24,49,30,East,web,Basic,9,13.98,0.169,2,0.181,0,0,0
C101341,19,46,61,South,app,Premium,5,15.34,0.182,0,0.162,1,1,1
C101342,1,47,41,Center,web,Basic,3,6.33,0.238,0,0.056,1,1,0
C101343,1,22,17,East,store,Plus,5,16.29,0.185,1,0.115,0,0,0
C101344,14,40,1,North,app,Plus,4,11.25,0.16,0,0.198,0,1,0
C101345,2,25,16,East,app,Plus,3,14.01,0.056,0,0.134,0,0,1
C101346,12,66,71,East,app,Premium,7,10.08,0.097,1,0.0,0,1,0
C101347,8,68,54,North,web,Basic,8,13.63,0.0,0,0.098,0,0,0
C101348,10,64,63,South,web,Basic,6,18.61,0.16,0,0.209,0,0,0
C101349,6,45,59,South,web,Plus,4,14.26,0.017,0,0.079,0,1,0
C101350,17,63,45,West,web,Basic,3,6.77,0.146,0,0.017,0,1,0
C101351,2,63,16,Center,app,Basic,10,10.67,0.201,1,0.0,0,0,0
C101352,5,37,29,Center,web,Plus,8,13.37,0.205,0,0.231,0,0,0
C101353,5,21,15,West,app,Plus,4,14.33,0.249,0,0.007,0,0,1
C101354,3,66,64,North,app,Plus,2,11.54,0.161,0,0.037,0,0,0
C101355,14,51,18,West,store,Premium,5,10.38,0.27,0,0.098,1,0,1
C101356,15,43,57,Center,web,Basic,5,15.19,0.048,0,0.07,0,1,0
C101357,14,67,10,Center,web,Premium,5,12.09,0.0,0,0.034,2,1,0
C101358,22,72,28,West,app,Premium,5,11.69,0.088,0,0.144,0,0,0
C101359,1,67,30,Center,web,Plus,2,14.49,0.212,1,0.164,0,0,0
C101360,2,18,52,Center,app,Plus,9,12.52,0.221,0,0.022,0,1,0
C101361,11,18,36,North,web,Plus,3,10.0,0.322,0,0.135,0,0,1
C101362,1,45,60,East,app,Basic,10,7.75,0.305,0,0.0,0,1,0
C101363,19,47,45,South,web,Basic,4,15.62,0.025,0,0.054,0,0,1
C101364,14,31,1,Center,web,Plus,4,8.92,0.205,0,0.26,0,0,1
C101365,9,39,4,Center,store,Basic,3,15.92,0.262,0,0.417,0,0,1
C101366,4,50,30,Center,web,Basic,3,8.81,0.123,0,0.09,0,1,0
C101367,2,61,14,East,web,Basic,5,14.03,0.133,1,0.036,0,1,0
C101368,24,61,17,Center,app,Premium,6,12.03,0.216,1,0.255,0,0,0
C101369,19,22,9,South,web,Plus,4,8.22,0.314,0,0.257,0,0,0
C101370,6,39,70,West,app,Basic,1,4.93,0.385,0,0.28,0,0,0
C101371,20,33,20,Center,store,Basic,4,14.29,0.3,0,0.211,0,0,0
C101372,24,34,49,West,store,Basic,3,9.51,0.004,1,0.054,0,1,1
C101373,6,64,14,Center,app,Basic,4,14.79,0.345,0,0.159,0,1,0
C101374,13,42,10,South,web,Plus,2,16.02,0.568,1,0.11,2,1,1
C101375,22,44,67,Center,app,Basic,7,17.57,0.113,1,0.01,0,0,1
C101376,19,73,35,East,web,Basic,2,11.24,0.144,0,0.061,0,0,0
C101377,13,43,27,East,store,Premium,4,14.02,0.13,0,0.014,0,0,0
C101378,2,60,15,South,app,Basic,7,7.82,0.134,0,0.147,1,0,0
C101379,21,73,10,West,web,Plus,7,14.79,0.247,0,0.155,0,0,0
C101380,18,73,4,Center,web,Premium,5,14.48,0.135,0,0.01,0,0,1
C101381,15,36,48,North,store,Basic,4,14.91,0.024,0,0.019,0,0,1
C101382,17,41,8,West,app,Basic,4,9.26,0.117,0,0.0,0,0,0
C101383,18,20,70,South,web,Premium,6,15.38,0.136,0,0.04,0,0,0
C101384,21,60,21,South,web,Plus,2,7.01,0.171,0,0.049,0,0,0
C101385,2,40,57,South,web,Plus,6,15.08,0.419,1,0.126,0,0,0
C101386,22,18,23,North,store,Plus,6,14.52,0.356,1,0.211,0,0,0
C101387,16,26,47,Center,web,Basic,3,17.28,0.188,0,0.013,0,0,0
C101388,20,28,45,North,app,Basic,1,9.34,0.258,0,0.173,0,0,0
C101389,19,22,27,South,web,Basic,9,18.03,0.112,0,0.078,0,1,0
C101390,6,22,15,West,web,Premium,5,5.67,0.044,0,0.039,0,1,0
C101391,7,50,29,South,web,Basic,6,16.17,0.034,0,0.238,0,1,0
C101392,11,31,24,East,web,Plus,11,15.6,0.121,0,0.172,0,1,0
C101393,13,72,22,Center,app,Basic,3,13.13,0.0,0,0.055,0,0,0
C101394,10,50,17,North,app,Premium,2,18.89,0.021,0,0.0,0,0,0
C101395,14,51,58,Center,app,Plus,5,14.77,0.412,2,0.156,1,0,0
C101396,10,47,26,North,web,Premium,5,4.08,0.001,0,0.043,1,0,1
C101397,16,54,58,Center,app,Premium,8,15.59,0.155,1,0.158,0,0,0
C101398,10,62,46,Center,web,Plus,4,15.73,0.122,0,0.109,0,0,0
C101399,20,36,35,North,web,Premium,6,13.23,0.034,0,0.0,0,0,0
C101400,13,52,52,East,app,Premium,12,12.48,0.186,1,0.089,1,1,0
C101401,18,50,62,South,app,Basic,3,10.25,0.201,0,0.105,0,0,1
C101402,4,57,11,East,web,Basic,4,15.29,0.227,1,0.0,0,0,1
C101403,21,60,47,West,app,Plus,7,13.3,0.161,0,0.075,1,1,0
C101404,19,61,19,Center,web,Plus,3,9.01,0.094,1,0.263,0,0,1
C101405,14,51,49,West,app,Basic,6,13.68,0.082,0,0.148,0,0,0
C101406,19,22,36,East,store,Plus,6,13.0,0.105,0,0.0,0,0,1
C101407,18,63,20,South,app,Plus,2,7.06,0.377,0,0.098,0,0,0
C101408,3,73,26,West,web,Basic,6,11.18,0.0,0,0.194,0,1,0
C101409,16,49,18,South,web,Basic,2,10.14,0.225,0,0.057,0,1,0
C101410,20,43,49,North,app,Premium,6,10.77,0.05,0,0.029,0,1,0
C101411,10,29,17,North,web,Plus,3,13.82,0.39,0,0.085,0,0,1
C101412,16,44,63,Center,app,Basic,3,3.71,0.254,0,0.0,0,1,0
C101413,11,51,65,East,store,Plus,2,17.7,0.173,1,0.0,0,1,0
C101414,20,62,15,South,app,Premium,4,12.09,0.411,0,0.286,0,1,0
C101415,22,45,57,East,app,Basic,7,13.24,0.256,0,0.054,1,0,0
C101416,7,28,35,North,web,Plus,1,6.2,0.057,0,0.08,0,0,1
C101417,18,27,64,Center,web,Basic,5,11.56,0.311,0,0.117,0,1,0
C101418,22,48,40,South,web,Plus,3,9.59,0.321,0,0.038,1,0,1
C101419,1,53,59,South,app,Premium,5,15.8,0.216,0,0.063,0,0,0
C101420,15,68,65,Center,app,Plus,5,14.3,0.231,3,0.229,0,1,0
C101421,4,64,58,North,app,Basic,2,10.9,0.008,0,0.032,1,0,0
C101422,11,51,29,Center,web,Basic,5,8.99,0.0,0,0.218,0,1,0
C101423,9,25,31,East,app,Plus,2,13.83,0.0,1,0.0,0,1,1
C101424,6,65,22,East,store,Basic,2,10.33,0.259,0,0.179,0,0,1
C101425,14,49,55,Center,app,Premium,6,8.63,0.198,1,0.096,0,1,0
C101426,8,66,6,West,app,Plus,7,17.75,0.216,0,0.098,0,0,0
C101427,9,59,12,North,app,Basic,6,13.37,0.227,2,0.078,1,0,1
C101428,3,36,12,Center,app,Plus,7,17.81,0.324,0,0.096,0,0,0
C101429,7,40,47,Center,app,Basic,6,13.59,0.051,0,0.127,0,1,0
C101430,16,41,33,East,store,Basic,2,13.32,0.14,0,0.046,1,0,1
C101431,7,33,4,South,web,Basic,7,12.84,0.095,0,0.029,1,0,0
C101432,13,61,29,South,app,Basic,7,11.6,0.184,0,0.108,0,1,0
C101433,15,39,69,West,app,Basic,7,10.67,0.056,0,0.074,0,0,0
C101434,13,57,24,Center,app,Plus,4,18.43,0.056,0,0.178,0,0,1
C101435,6,48,63,North,app,Basic,4,9.74,0.318,0,0.28,0,1,0
C101436,18,41,26,Center,web,Basic,8,12.03,0.19,1,0.145,0,0,0
C101437,14,57,12,South,app,Basic,5,15.7,0.215,0,0.0,1,0,1
C101438,15,27,4,North,web,Basic,7,18.78,0.142,0,0.015,0,1,1
C101439,23,49,55,North,app,Plus,6,19.17,0.304,0,0.105,0,0,0
C101440,12,26,35,East,web,Basic,5,9.65,0.165,0,0.197,0,1,0
C101441,20,24,59,West,web,Basic,4,14.01,0.118,1,0.147,0,0,0
C101442,19,65,48,West,app,Premium,6,12.69,0.069,0,0.081,0,1,0
C101443,17,64,3,Center,web,Basic,2,7.94,0.286,0,0.106,0,1,0
C101444,19,56,42,Center,store,Plus,9,13.27,0.111,0,0.218,0,0,0
C101445,3,70,41,East,app,Plus,4,6.65,0.0,1,0.0,0,0,0
C101446,13,52,11,West,store,Premium,3,7.78,0.07,0,0.159,0,1,0
C101447,3,23,30,Center,web,Basic,6,9.68,0.185,0,0.0,0,0,1
C101448,23,39,28,West,web,Plus,6,18.4,0.016,0,0.0,0,0,0
C101449,7,32,44,East,web,Premium,10,6.14,0.299,0,0.042,0,0,0
C101450,7,59,48,North,app,Plus,5,17.27,0.211,1,0.043,0,0,0
C101451,9,27,63,Center,app,Basic,7,1.0,0.147,0,0.021,0,0,1
C101452,3,52,5,North,store,Basic,3,12.93,0.446,0,0.156,1,0,1
C101453,9,66,52,Center,store,Basic,5,10.72,0.18,0,0.0,0,1,0
C101454,22,28,17,South,app,Plus,8,13.09,0.054,0,0.073,1,1,1
C101455,3,69,15,East,web,Premium,5,11.94,0.19,2,0.0,0,0,1
C101456,14,58,25,Center,app,Plus,8,8.93,0.293,0,0.0,0,0,0
C101457,13,20,40,South,app,Basic,3,10.61,0.302,0,0.139,0,1,0
C101458,19,48,2,South,web,Plus,6,10.12,0.173,1,0.281,0,1,0
C101459,13,36,40,South,web,Plus,1,9.17,0.033,1,0.01,0,1,1
C101460,19,57,59,South,app,Basic,6,7.96,0.335,0,0.135,1,1,0
C101461,5,28,1,Center,web,Basic,5,17.94,0.246,0,0.062,0,0,1
C101462,19,46,63,South,app,Premium,4,11.35,0.153,0,0.117,0,0,0
C101463,19,44,10,Center,app,Basic,1,18.67,0.307,0,0.043,0,0,1
C101464,18,46,60,West,app,Plus,1,10.54,0.414,1,0.144,1,0,1
C101465,6,70,26,North,app,Basic,6,11.25,0.165,0,0.187,0,0,0
C101466,2,71,26,West,web,Plus,1,10.18,0.37,0,0.084,1,1,1
C101467,3,21,13,East,web,Plus,6,9.94,0.322,0,0.0,0,0,0
C101468,15,62,40,North,app,Premium,5,9.62,0.16,0,0.0,0,0,0
C101469,17,27,17,East,web,Plus,5,12.37,0.181,1,0.076,0,1,1
C101470,2,26,15,Center,app,Basic,4,11.92,0.182,1,0.015,2,1,0
C101471,11,45,49,South,app,Premium,3,11.19,0.066,0,0.172,0,1,0
C101472,3,73,52,South,app,Premium,6,4.36,0.132,1,0.098,0,0,0
C101473,16,47,69,East,app,Basic,4,20.65,0.13,1,0.257,1,0,0
C101474,14,51,39,Center,web,Basic,5,11.5,0.16,1,0.0,0,0,0
C101475,20,60,33,South,store,Premium,7,12.31,0.031,0,0.188,0,1,0
C101476,6,45,50,North,app,Plus,3,14.94,0.108,1,0.119,0,0,1
C101477,16,42,46,North,web,Basic,5,13.56,0.097,0,0.0,0,0,0
C101478,12,57,66,South,web,Plus,6,1.0,0.305,0,0.0,0,0,0
C101479,5,26,55,West,store,Premium,4,9.15,0.168,0,0.01,1,0,0
C101480,5,68,64,North,web,Basic,9,11.91,0.0,0,0.0,0,1,0
C101481,20,38,48,West,store,Premium,10,9.22,0.222,0,0.103,0,0,0
C101482,8,51,66,Center,store,Plus,4,17.17,0.045,1,0.0,0,0,0
C101483,24,73,47,South,store,Plus,3,14.85,0.109,1,0.205,0,1,0
C101484,11,61,39,Center,web,Basic,4,6.77,0.224,0,0.132,0,1,0
C101485,15,60,1,East,store,Premium,10,13.13,0.24,0,0.139,0,0,0
C101486,19,64,21,Center,app,Premium,2,17.31,0.083,1,0.125,0,1,0
C101487,5,24,62,East,web,Basic,8,11.69,0.352,1,0.083,0,1,0
C101488,14,43,48,Center,web,Premium,3,5.31,0.174,1,0.188,0,0,0
C101489,13,64,12,Center,app,Basic,7,14.09,0.062,0,0.188,0,1,0
C101490,21,32,4,South,app,Basic,4,10.19,0.28,0,0.025,0,1,0
C101491,6,35,13,North,app,Plus,6,5.0,0.301,0,0.0,0,0,1
C101492,4,68,14,West,app,Premium,7,9.12,0.053,1,0.0,2,1,1
C101493,6,62,37,South,web,Plus,7,11.03,0.073,2,0.0,1,1,0
C101494,23,32,19,West,web,Basic,3,11.53,0.064,0,0.093,0,0,0
C101495,19,18,42,North,store,Premium,5,14.86,0.298,0,0.0,0,0,1
C101496,23,45,53,East,app,Basic,6,13.58,0.193,0,0.142,0,0,1
C101497,21,67,54,North,app,Plus,2,7.03,0.295,0,0.11,0,1,0
C101498,8,49,56,North,web,Basic,1,11.79,0.0,0,0.014,0,0,1
C101499,4,27,21,Center,store,Premium,4,14.91,0.07,0,0.0,0,0,0
C101500,24,45,67,Center,app,Plus,5,9.43,0.14,0,0.0,0,0,1
C101501,22,43,68,South,app,Premium,6,9.97,0.04,0,0.131,1,0,0
C101502,19,52,6,Center,app,Premium,5,10.91,0.169,0,0.063,0,0,1
C101503,14,55,45,North,app,Plus,11,9.83,0.017,0,0.159,0,1,0
C101504,11,31,30,East,store,Premium,3,6.87,0.204,0,0.174,0,0,0
C101505,23,46,60,Center,store,Basic,4,13.3,0.175,1,0.128,0,0,0
C101506,13,45,49,Center,app,Basic,8,13.06,0.247,1,0.051,0,1,1
C101507,4,27,34,East,store,Plus,6,14.16,0.312,0,0.023,0,0,0
C101508,23,46,26,East,app,Plus,8,11.07,0.113,0,0.082,1,0,0
C101509,3,25,6,East,web,Premium,6,9.18,0.216,0,0.125,0,0,0
C101510,6,29,25,West,store,Basic,7,13.64,0.038,1,0.0,0,0,1
C101511,12,34,1,West,app,Basic,7,12.89,0.331,0,0.151,0,1,0
C101512,5,73,69,North,web,Basic,7,10.94,0.0,0,0.127,0,1,0
C101513,7,20,46,West,web,Premium,4,16.72,0.24,0,0.122,0,0,0
C101514,24,66,39,South,app,Plus,6,15.56,0.06,0,0.208,1,0,0
C101515,24,30,31,South,app,Basic,5,5.8,0.248,1,0.0,0,0,1
C101516,8,72,46,Center,web,Plus,4,11.02,0.363,0,0.081,0,0,0
C101517,24,25,32,Center,app,Plus,3,10.48,0.27,0,0.086,0,0,0
C101518,12,52,65,South,app,Basic,7,17.5,0.338,0,0.0,0,1,0
C101519,23,44,24,North,app,Plus,12,7.71,0.0,1,0.08,0,0,1
C101520,6,30,32,East,web,Basic,5,10.45,0.0,0,0.257,1,1,0
C101521,19,38,13,Center,app,Premium,3,12.11,0.177,0,0.137,0,0,0
C101522,20,41,51,East,web,Premium,6,19.94,0.138,0,0.0,0,0,0
C101523,21,51,34,East,web,Plus,2,5.81,0.085,0,0.005,0,0,1
C101524,5,59,20,South,app,Basic,4,6.76,0.077,0,0.0,1,1,0
C101525,21,34,19,North,web,Plus,5,7.13,0.24,0,0.173,0,1,0
C101526,12,39,61,South,app,Basic,10,4.94,0.186,1,0.132,1,1,0
C101527,21,19,64,Center,app,Basic,6,5.98,0.353,0,0.294,0,1,0
C101528,24,32,15,East,web,Basic,4,8.81,0.117,0,0.107,0,0,1
C101529,13,36,13,East,app,Plus,4,8.39,0.169,0,0.011,0,0,0
C101530,22,64,42,South,web,Basic,4,11.19,0.318,0,0.01,0,0,0
C101531,24,61,69,East,store,Basic,8,9.2,0.307,0,0.0,0,0,0
C101532,19,62,43,North,app,Plus,5,5.4,0.253,0,0.209,1,1,1
C101533,14,32,62,East,web,Plus,5,13.79,0.163,0,0.215,0,1,0
C101534,9,30,55,West,web,Plus,8,14.26,0.094,1,0.212,0,0,0
C101535,13,41,28,West,app,Plus,2,7.43,0.223,0,0.262,0,0,0
C101536,21,42,21,East,app,Basic,3,17.4,0.349,0,0.072,0,0,1
C101537,10,61,55,Center,web,Basic,4,8.13,0.284,0,0.079,0,1,0
C101538,1,67,41,West,web,Basic,7,13.03,0.201,1,0.108,0,0,0
C101539,22,41,42,South,app,Plus,6,7.19,0.234,0,0.077,0,1,0
C101540,9,30,4,North,web,Premium,11,9.05,0.306,0,0.169,0,0,0
C101541,19,68,34,South,web,Plus,7,13.47,0.181,0,0.12,0,0,0
C101542,14,48,55,West,app,Plus,7,12.28,0.317,1,0.195,0,1,1
C101543,6,70,58,South,app,Premium,10,16.09,0.201,0,0.015,0,1,0
C101544,3,40,39,East,store,Basic,7,13.37,0.235,0,0.154,0,1,0
C101545,21,35,59,North,app,Basic,5,9.82,0.353,0,0.0,0,1,0
C101546,23,21,58,West,web,Premium,6,17.98,0.077,0,0.072,0,1,0
C101547,23,59,15,West,web,Basic,5,8.81,0.13,1,0.0,0,0,0
C101548,17,46,51,South,app,Plus,5,8.33,0.202,0,0.138,0,0,0
C101549,24,32,65,West,app,Basic,7,13.73,0.224,0,0.149,0,0,0
C101550,4,43,34,North,app,Basic,5,11.01,0.102,0,0.116,0,0,1
C101551,15,25,3,Center,web,Premium,2,9.56,0.212,0,0.029,0,0,0
C101552,19,73,70,North,app,Plus,3,12.0,0.109,2,0.0,0,0,0
C101553,4,42,1,South,web,Plus,4,6.58,0.103,0,0.129,0,1,0
C101554,6,35,7,West,web,Basic,7,14.98,0.162,1,0.117,0,1,1
C101555,18,52,35,West,web,Premium,3,10.37,0.374,0,0.092,0,1,0
C101556,5,63,24,North,app,Basic,6,10.24,0.179,0,0.0,1,0,0
C101557,21,71,22,East,web,Basic,5,13.86,0.441,0,0.0,0,1,0
C101558,23,56,67,South,store,Plus,7,4.85,0.27,0,0.097,0,1,0
C101559,22,26,31,Center,app,Basic,5,14.38,0.246,0,0.142,0,1,0
C101560,21,41,6,West,web,Premium,6,12.46,0.399,0,0.137,0,0,0
C101561,3,58,35,South,app,Basic,5,13.55,0.23,1,0.181,1,0,1
C101562,14,64,20,North,web,Basic,4,16.28,0.17,1,0.197,0,1,0
C101563,9,45,34,Center,web,Basic,1,10.73,0.125,1,0.004,2,1,1
C101564,16,66,60,East,web,Basic,7,12.74,0.073,0,0.072,0,0,1
C101565,19,25,65,West,store,Basic,2,17.91,0.385,0,0.073,0,0,0
C101566,24,37,51,North,web,Plus,6,13.72,0.253,1,0.0,1,0,0
C101567,16,73,66,South,web,Basic,4,10.0,0.104,2,0.0,0,0,0
C101568,17,29,16,North,app,Plus,7,7.02,0.307,0,0.098,0,0,1
C101569,2,57,25,West,web,Premium,4,10.9,0.32,0,0.147,0,0,0
C101570,17,30,57,North,store,Plus,4,15.76,0.38,0,0.061,0,0,0
C101571,17,25,21,West,store,Plus,6,12.72,0.418,1,0.0,0,0,1
C101572,19,27,41,South,app,Basic,2,14.69,0.283,0,0.0,0,0,1
C101573,4,69,47,East,web,Basic,4,15.24,0.284,0,0.0,0,1,0
C101574,6,73,23,South,app,Basic,3,10.72,0.218,0,0.208,0,0,0
C101575,16,23,15,South,app,Basic,3,3.76,0.236,1,0.26,0,1,1
C101576,19,58,1,Center,app,Premium,5,6.82,0.278,0,0.165,0,0,0
C101577,6,23,29,North,app,Plus,2,17.0,0.068,0,0.0,0,0,1
C101578,15,64,30,Center,web,Basic,3,8.15,0.183,0,0.048,0,1,0
C101579,21,36,51,North,app,Basic,8,15.06,0.43,0,0.156,0,1,0
C101580,23,20,52,Center,app,Basic,9,14.47,0.103,0,0.109,0,0,0
C101581,23,71,1,South,store,Plus,6,9.55,0.265,0,0.002,1,1,1
C101582,8,70,35,South,app,Basic,7,6.31,0.0,0,0.049,1,1,0
C101583,8,19,55,South,app,Plus,2,17.05,0.219,0,0.0,0,0,1
C101584,5,40,69,South,app,Plus,6,11.43,0.085,0,0.147,0,1,0
C101585,24,70,53,West,app,Plus,4,16.79,0.141,1,0.16,1,0,0
C101586,7,37,21,West,web,Plus,4,10.91,0.081,1,0.0,0,0,0
C101587,9,52,28,Center,web,Plus,4,7.41,0.044,0,0.0,0,0,0
C101588,11,67,27,South,app,Premium,2,11.24,0.351,0,0.295,1,1,1
C101589,5,21,18,West,web,Basic,9,12.19,0.145,0,0.0,0,0,1
C101590,22,46,1,Center,app,Plus,4,11.79,0.268,0,0.133,1,0,0
C101591,3,50,39,East,app,Premium,2,16.54,0.342,1,0.035,0,0,0
C101592,16,70,20,South,app,Plus,5,13.23,0.333,0,0.201,0,0,0
C101593,15,44,21,South,app,Premium,6,9.63,0.34,2,0.099,0,0,1
C101594,23,65,27,South,app,Basic,5,8.43,0.195,0,0.062,0,0,0
C101595,10,50,59,East,app,Plus,5,7.82,0.29,0,0.047,0,0,0
C101596,13,42,52,Center,app,Plus,5,16.77,0.044,1,0.057,0,1,0
C101597,18,60,42,West,app,Basic,4,11.72,0.246,3,0.122,0,0,0
C101598,9,66,52,South,app,Basic,8,16.52,0.442,0,0.0,0,0,0
C101599,21,56,22,Center,web,Basic,4,14.09,0.171,0,0.136,0,0,0
C101600,7,53,28,South,app,Premium,7,15.38,0.27,1,0.01,0,0,0
C101601,11,74,58,East,web,Basic,2,15.36,0.0,0,0.036,1,1,0
C101602,1,52,45,West,web,Plus,6,8.68,0.117,0,0.105,2,0,0
C101603,12,26,44,South,app,Plus,7,7.43,0.0,0,0.0,1,0,1
C101604,8,70,15,South,app,Plus,2,8.83,0.006,1,0.0,1,0,0
C101605,13,64,10,Center,web,Plus,4,8.27,0.058,0,0.0,0,1,1
C101606,4,39,16,Center,app,Premium,6,10.89,0.213,0,0.073,0,1,0
C101607,10,41,30,Center,web,Basic,3,8.79,0.0,0,0.084,1,1,1
C101608,16,55,19,South,app,Basic,7,10.42,0.303,0,0.0,0,0,0
C101609,14,62,35,West,app,Plus,5,19.08,0.299,1,0.032,0,1,0
C101610,14,58,20,South,app,Basic,4,10.16,0.311,0,0.0,1,0,1
C101611,4,68,68,North,web,Basic,6,14.41,0.225,0,0.0,0,1,1
C101612,2,22,69,North,web,Basic,5,7.03,0.0,0,0.242,0,0,0
C101613,13,74,23,West,web,Premium,2,7.23,0.0,0,0.126,0,0,0
C101614,1,45,53,Center,app,Plus,1,21.55,0.0,0,0.26,0,0,0
C101615,12,33,32,East,app,Basic,3,16.75,0.226,0,0.221,1,0,0
C101616,10,30,57,West,app,Basic,7,13.27,0.254,0,0.0,1,0,1
C101617,23,43,70,West,app,Basic,9,9.9,0.0,0,0.02,0,1,0
C101618,17,35,59,South,app,Basic,6,7.82,0.263,1,0.156,0,0,0
C101619,15,71,31,West,app,Basic,3,9.81,0.104,1,0.156,0,0,1
C101620,24,46,36,Center,web,Premium,3,20.31,0.044,0,0.09,0,1,0
C101621,22,71,59,West,app,Plus,2,8.74,0.15,0,0.0,0,0,0
C101622,10,56,27,South,app,Basic,2,7.89,0.258,1,0.225,0,0,1
C101623,11,39,7,North,web,Premium,4,10.11,0.378,1,0.141,0,1,0
C101624,13,40,27,East,app,Plus,7,11.33,0.358,0,0.182,0,0,0
C101625,10,71,28,North,app,Basic,8,11.54,0.108,1,0.044,1,0,1
C101626,19,55,6,West,web,Plus,6,10.48,0.0,0,0.054,0,1,0
C101627,23,41,14,North,app,Plus,10,8.78,0.222,1,0.127,0,0,0
C101628,13,60,29,East,app,Plus,3,10.15,0.22,0,0.207,0,0,0
C101629,12,39,63,North,app,Basic,6,22.15,0.325,0,0.225,0,0,0
C101630,20,30,29,South,web,Plus,5,14.9,0.296,0,0.052,1,0,0
C101631,8,61,40,Center,app,Premium,1,5.47,0.15,0,0.152,0,1,0
C101632,22,22,22,West,web,Plus,3,17.99,0.129,1,0.063,1,1,0
C101633,18,44,16,Center,web,Premium,2,17.35,0.186,0,0.166,0,1,1
C101634,6,41,13,East,app,Plus,2,14.8,0.0,0,0.053,0,1,1
C101635,17,43,7,West,store,Basic,4,13.42,0.23,1,0.056,0,1,1
C101636,8,30,6,North,web,Plus,4,20.11,0.055,0,0.0,1,1,1
C101637,9,40,30,East,app,Plus,6,5.93,0.109,1,0.116,0,1,0
C101638,13,25,41,North,app,Basic,4,11.52,0.336,0,0.189,2,0,0
C101639,10,42,7,East,app,Basic,2,8.6,0.221,0,0.096,0,0,1
C101640,24,59,64,West,web,Basic,8,17.53,0.073,1,0.045,2,1,0
C101641,20,25,35,North,app,Basic,4,8.14,0.263,0,0.139,0,0,0
C101642,12,26,63,West,app,Basic,4,15.18,0.014,0,0.122,0,0,1
C101643,2,21,52,Center,app,Plus,10,6.26,0.156,0,0.106,0,1,0
C101644,8,65,30,Center,store,Plus,3,17.55,0.0,1,0.0,0,0,1
C101645,7,60,23,West,web,Plus,2,10.53,0.066,1,0.082,1,1,0
C101646,8,20,20,Center,web,Premium,11,7.9,0.097,0,0.114,0,0,0
C101647,22,50,12,North,web,Basic,6,7.85,0.095,0,0.013,0,0,0
C101648,4,44,36,Center,app,Premium,6,9.4,0.202,0,0.151,0,1,0
C101649,21,56,26,West,app,Plus,9,10.81,0.0,0,0.0,0,0,0
C101650,5,39,36,West,app,Basic,7,12.26,0.0,0,0.045,0,0,1
C101651,9,63,12,Center,app,Basic,4,7.12,0.075,2,0.123,0,0,1
C101652,24,46,49,Center,store,Basic,9,18.1,0.125,1,0.073,0,0,0
C101653,7,31,60,South,app,Plus,7,13.75,0.326,0,0.177,0,0,0
C101654,17,46,40,East,app,Plus,1,8.95,0.212,0,0.177,0,0,1
C101655,18,31,7,North,web,Basic,4,15.17,0.0,0,0.083,0,1,0
C101656,15,46,12,East,app,Plus,4,16.79,0.037,1,0.289,0,1,0
C101657,24,33,53,West,app,Basic,2,13.62,0.212,1,0.0,0,0,0
C101658,4,42,23,Center,web,Plus,6,6.11,0.455,2,0.105,0,1,0
C101659,11,35,24,Center,app,Plus,4,11.87,0.097,0,0.0,0,0,0
C101660,8,47,69,West,app,Basic,7,10.47,0.338,0,0.059,0,0,0
C101661,4,61,52,Center,app,Basic,7,6.02,0.29,0,0.163,0,1,0
C101662,8,57,31,Center,app,Plus,3,12.2,0.276,1,0.057,0,0,1
C101663,19,39,55,West,web,Basic,5,8.07,0.0,0,0.001,0,0,1
